,Company,Source,Category,Date,Author,Title,Tags,Subtitle,Content
109503,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'News']",2014-02-19 16:50:00,"['ByKshitij Anand, ET Online']",['Analysts see over 20% upside in Cadila Healthcare after strong Q3 show'],"['nifty', 'BSE sensex', 'Cadila Healthcare', 'pharma sector', 'Mitesh Thacker', 'SbiCap Securities', 'endorsements']",[],"['NEW DELHI: After reporting strong results for the December quarter, analysts see over 20 per cent upside in Cadila Healthcare in the year 2014 driven by margin expansion, pickup in US approval cycle and revival in domestic growth.The pharma major reported 80.6 per cent rise its net profit to Rs 186 crore in the December quarter as compared to Rs 103 crore in the same quarter last fiscal year, driven by strong US sales. Analysts polled by ET Now poll expected PAT or net profit to come in at Rs 174 crore.Revenues grew 17.7 per cent YoY to Rs 1,840 crore, aided by robust performance in US formulations on the back of price and volume increase in some products, market share gain in divalproex sodium ER and favorable currency movement.After rallying a little over 18 per cent so far in the year 2014, analysts see further upside in the stock supported by attractive valuations. The stock plunged a little over 10 per cent in the calendar year 2013 as compared to nearly 9 per cent rally seen on the Sensex.The share price of Cadila Healthcare had been trading in a range of Rs 925 to Rs 660 since May 2011. It is important to note that the stock price has now started to trade above the rectangular price channel, says Mitesh Thacker of miteshthacker.com.Thacker is of the view that traders should therefore look to accumulate the stock in range of Rs 950-925 and keep a stop placed below levels of Rs 885. They can look for a price target of Rs 1150 in the coming months, which represents over 20 per cent upside from Wednesday\'s closing price of Rs 948.55.Long-term momentum indicators on the monthly charts are in a rising mode.Given the overall technical picture there is a strong possibility of a price breakout occurring at the end of February 2014.Dolat Capital is of the view that FY14 will be a year of recovery for Cadila Healthcare.""We estimate a strong 28 per cent EPS CAGR for FY14 -16E with RoCE and RoE in the range of 19-20% and 24-26% in FY15E/16E, respectively,"" it says.The brokerage firm remains positive on the long-term prospects of the company. They maintain \'accumulate\' rating on the stock with a revised target price of Rs 1,067.SBICap Securities upgraded the stock to \'buy\' and raised its target price to Rs 1,062 based on pickup in US approval cycle, domestic growth revival and reasonable valuation (trading at 14x F16e).""We expect next two years earning CAGR of 27 per cent (from 7% in F10-13). We are raising our EPS estimates by 1-2% for F15-16e on better margin prospects,"" the brokerage firm said in a note.With improving earnings visibility, step-up in the capital returns ratios (29 per cent in RoE and 17 per cent RoCE by F16e) and trailing underperformance (21% versus sector index), SBICap Securities believes that the stock can get re-rated to three-year historic P/E multiple of 21x on one-year forward.']"
110812,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-02-24 08:43:00,['ET Now'],['Buy Cadila Healthcare Ltd with target price of Rs 1000: Ashwani Gujral'],"['et now', 'Fund manager', 'Cadila Healthcare Ltd', 'Ashwani Gujral', 'ashwanigujral.com']",[],"['In a chat withET Now,Ashwani Gujral,Fund Manager,Ashwanigujral.com, shares his views onCadila Healthcare Ltd.ET Now: What is your call on Cadila Healthcare Ltd?Ashwani Gujral: Buy Cadila Healthcare Ltd at a stop loss of Rs 992 and target Rs 1000.']"
110859,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-02-24 11:19:00,['ET Now'],['Buy Cadila Healthcare with target price of Rs 1000: Prakash Gaba'],"['et now', 'Cadila Healthcare', 'prakash gaba', 'prakashgaba.com']",[],"['In a chat withET Now,Prakash Gaba,prakashgaba.com, shares his views onCadila Healthcare.ET Now: What is your call on Cadila Healthcare?Prakash Gaba: Buy Cadila Healthcare at a stop loss of Rs 950 and target Rs 1000.']"
123925,CADILA HEALTHCARE,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2014-04-15 16:20:00,['PTI'],"['Cadila Healthcare, Zydus Pharmaceuticals to settle patent infringement case with Depomed Inc']","['Cadila Healthcare', 'Zydus Pharmaceuticals', 'Depomed Inc', 'Gralise', 'patent infringement']",['Cadila\xa0Healthcare and\xa0Zydus\xa0Pharmaceuticals today said they have entered into a settlement agreement with\xa0Depomed\xa0Inc pertaining to patent infringement.'],"['NEW DELHI:Cadila HealthcareandZydus Pharmaceuticalstoday said they have entered into a settlement agreement withDepomed Incpertaining topatent infringement.The case is related to Depomed\'s neuropathic pain relieving drug \'Gralise\'.Cadila Healthcare and Zydus Pharmaceuticals today announced in a joint statement that ""they have entered into a settlement agreement with Depomed"" regarding the patent infringement litigation related toGralise300 mg and 600 mg tablets.The settlement will allow Cadila and Zydus to begin sell of generic versions of Gralise on January 1, 2024, or earlier under certain circumstances, the company said.Other terms of the settlement were not disclosed. ""The agreement is subject to review by the US Department of Justice and the Federal Trade Commission, and entry of an order dismissing the litigation by the US District Court for the District of New Jersey,"" the statement said.']"
141280,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-06-10 09:19:00,['ET Now'],['Buy Cadila Healthcare with a target of Rs 1020: Sandeep Wagle'],"['Cadila Healthcare Ltd.', 'Target', 'Cadila Healthcare', 'stop loss', ""'BUY' call""]",[],"[""In a chat with ET Now, Sandeep Wagle, Founder & CEO, Power My Wealth, shares his view onCadila Healthcare.ET Now: What is your call on Cadila Healthcare?Sandeep Wagle:Cadila Healthcare is a'BUY' callwith atargetof Rs 1020 and astop lossof Rs 939.""]"
144673,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-06-20 08:50:00,['ET Now'],['Buy Cadila Healthcare with target price of Rs 1050: Prakash Gaba'],"['Shares', 'Cadila Healthcare', 'Insurability']",[],"['In a chat with ET Now, Prakash Gaba, CFT, prakashgaba.com,shareshis views onCadila Healthcare.ET Now: What is your call on Cadila Healthcare?Prakash Gaba:Buy Cadila Healthcare at a stop loss of Rs 1000 and target Rs 1050.']"
146999,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-06-27 15:23:00,['ET Now'],['Cadila Health is a buy call with a target of Rs 1100: Mitesh Thacker'],"['Mitesh Thacker', 'Cadila Health', 'Shares', 'Cadila', 'Insurability']",[],"[""In a chat with ET Now,Mitesh Thacker, Technical Analyst, miteshthacker.com,shareshis views onCadila Health.ET Now: What is your call onCadilaHealth?Mitesh Thacker:Cadila Health is a 'BUY' call with a target of Rs 1100 and a stop loss of Rs 1024.""]"
148724,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-07-04 14:03:00,['ET Now'],['Buy Cadila Healthcare Ltd with a target of Rs 1165: Ashwani Gujral'],"['Shares', 'Cadila Healthcare Ltd.', 'Insurability', 'Sensex', 'BSE', 'NSE', 'nifty']",[],"['In a chat with ET Now,Ashwani Gujralof ashwanigujral.comshareshis views onCadila Healthcare Ltd.ET Now: What is your call onCadila Healthcare Ltd?Ashwani Gujral:Buy Cadila Healthcare Ltd with a target of Rs 1165 and a stop loss of Rs 1100']"
150272,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-07-09 11:11:00,['ET Now'],"['Buy Cadila Healthcare with a target of Rs 1,500: Mitesh Thacker']","['Shares', 'Cadila Healthcare', 'Cadila Healthcare Ltd.', 'Insurability', 'Mitesh Thacker']",[],"[""In a chat with ET Now,Mitesh Thackerof miteshthacker.com,shareshis views onCadila Healthcare.ET Now: What is your call on Cadila Healthcare?Mitesh Thacker: Cadila Healthcare is a 'BUY' call with a target of Rs 1,500 and a stop loss of Rs 1,040.""]"
157697,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'Earnings']",2014-07-31 05:04:00,['PTI'],['Cadila Healthcare Q1 net up 23.14% at Rs 240.21 crore'],"['Shares', 'Cadila Healthcare', 'net worth', 'Insurability', 'Sensex', 'BSE', 'corporate earnings']",[],"[""NEW DELHI:Cadila Healthcareon Wednesday reported 23.14% increase in consolidated net profit to Rs 240.21 crore for the quarter ended June 30.The company had reported a net profit of Rs 195.06 crore in the April-June quarter of financial year 2013-14. Cadila's net sales in the quarter under review were up by 25.68% to Rs 2,020.38 crore as against Rs 1,607.45 crore in the year-ago period, the company said in aBSEfiling.""]"
158261,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'News']",2014-07-31 21:38:00,['PTI'],['Cadila Healthcare shares slump over 4 per cent; m-cap down Rs 960 crore'],"['NSE', 'USFDA', 'Cadila Healthcare', 'Drugmaker']",[],"[""MUMBAI: Shares ofCadila Healthcaredropped over 4 per cent today amid media reports that theUSFDAhas expressed concerns over the manufacturing process at one of the company's facility.The drug firm's scrip ended with a loss of 4.02 per cent at Rs 1,118.55 on the BSE. During the day, it tumbled 10 per cent to Rs 1,048.At theNSE, the stock was down 4.12 per cent at Rs 1,120.10.Led by the dip in the stock, the company's market value fell by Rs 959.85 crore to Rs 22,902.15 crore.As per media reports, the US Food and Drug Administration (USFDA) has expressed concerns over the manufacturing process of at least one product at thedrugmaker's Moraiya facility in Gujarat.The USFDA reportedly communicated its concern to Cadila Healthcare in a Form 483, it said.""]"
184670,CADILA HEALTHCARE,econominc-times,"['News', 'International', 'Business']",2014-10-17 15:22:00,['PTI'],['Cadila Healthcare recalls blood pressure drug in the US'],"['BSE', 'Cadila Healthcare', 'Product Issues', 'US Food and Drug Administration', 'atenolol', 'Zydu', 'Zydus Pharmaceuticals USA Inc.']","['The recall of the 5,400 bottles has been voluntarily initiated by the company through its US based arm\xa0Zydus\xa0Pharmaceuticals USA Inc.']","['WASHINGTON: Drug firmCadila Healthcareis voluntarily recalling 5,400 bottles of anti-hypertension drugAtenololtablets, in the US for failing to meet specifications.According to a notification by theUS Food and Drug Administration(USFDA), the recall of the 5,400 bottles has been voluntarily initiated by the company through its US based armZydus Pharmaceuticals USA Inc.The company has initiated the recall, which falls under Class II, as ""a complaint was reported by a pharmacist who stated several tablets were noticeably thicker in appearance,"" USFDA said.According to the US health regulator, Class II recall is a situation in which use of or exposure to a violative product may cause temporary or medically reversible adverse health consequences or where the probability of serious adverse health consequences is remote.The drugs were manufactured by Cadila Healthcare and distributed in the US by Zydus Pharmaceuticals USA Inc.Comments from the company could not be obtained immediately.Headquartered in Ahmedabad, Zydus Cadila group has global operations in four continents spread across USA, Europe, Japan, Brazil, South Africa and 25 other emerging markets.The group\'s operations range from active pharmaceutical ingredients (API) to formulations, animal health products and cosmeceuticals.Cadila Healthcare shares were trading at Rs 1,330.30 apiece on theBSE, down 1.24 per cent from its previous close.']"
191100,CADILA HEALTHCARE,econominc-times,"['Markets', 'Stocks', 'Earnings']",2014-11-06 13:35:00,['PTI'],['Cadila Healthcare Q2 Net up 52% at Rs 278 crore'],[],[],"['NEW DELHI: Cadila Healthcare today reported 51.65 per cent rise in its consolidated net profit at Rs 278.09 crore for the quarter ended September 30 on the back of robust sales.The company had posted a net profit after taxes, minority interest and share in profit/(loss) of associates at Rs 183.37 crore for the corresponding period of the previous fiscal, Cadila Healthcare said in a filing to the BSE.Consolidated total income of the company also rose to Rs 2,108 crore for the quarter under consideration as against Rs 1,746.79 crore for the same period a year-ago, it added.Cadila Healthcare, part of the Zydus group, provides healthcare solutions ranging from formulations, active pharmaceutical ingredients and animal healthcare products to wellness products.']"
203879,CADILA HEALTHCARE,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2014-12-08 18:45:00,['PTI'],"['Cadila Healthcare recalls 15,144 bottles of hypertension drug in US']","['Japan', 'europe', 'USFDA', 'FDA', 'Cadila Healthcare', 'hypertension drug', 'Amlodipine Besylate Tablets']","['As per information available on the USFDA website, Zydus Pharmaceuticals USA Inc, the US-based arm of the company, is recalling the drug due to ""discoloration"".']","['NEW DELHI:Cadila Healthcareis voluntarily recalling 15,144 bottles of its anti-hypertension drugAmlodipine Besylate tabletsin the US market, according to the US Food and Drug Administration (USFDA).As per information available on the USFDA website,Zydus Pharmaceuticals USA Inc, the US-based arm of the company, is recalling the drug due to ""discoloration"".""Brown spots were noted embedded in Amlodipine Besylate Tablets, 10 mg,"" the US health regulator said.The nationwide recall has been initiated by the company on October 1 this year and has been initiated under Class-III whichFDAdefined as ""a situation in which use of or exposure to a violative product is not likely to cause adverse health consequences"".Comments from the company could not be obtained immediately.The tablets, which are indicated for the treatment of hypertension, to lower blood pressure, were manufactured by Cadila Healthcare and distributed by Zydus Pharmaceuticals USA Inc.Headquartered in Ahmedabad, Zydus Cadila group has global operations USA,Europe,Japan, Brazil, South Africa and 25 other emerging markets.The group\'s operations range from active pharmaceutical ingredients (API) to formulations, animal health products and cosmeceuticals.Cadila Healthcare shares today closed at Rs 1,586 a piece on the BSE, down 1.34 per cent from its previous close.']"
215010,CADILA HEALTHCARE,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2015-01-08 19:03:00,['PTI'],"['Cadila Healthcare recalls 19,536 bottles of cough treatment drug in US']","['US', 'drug', 'USFDA', 'Cadila', 'cough treatment', 'benzonatate capsules']","['Drug firm Cadila Healthcare is voluntarily recalling 19,536 bottles of benzonatate capsules, used to treat coughs, in the US due to ""wet and/or leaking capsules"".']","['NEW DELHI:DrugfirmCadilaHealthcare is voluntarily recalling 19,536 bottles ofbenzonatate capsules, used to treat coughs, in the US due to ""wet and/or leaking capsules"".According to a notification by the US Food and Drug Administration (USFDA), the recall of the 19,536 bottles has been voluntarily initiated by the company through its US based arm Zydus Pharmaceuticals USA Inc.The recall has been initiated by the company on December 23 and has been initiated under Class-II, which FDA states as a situation in which use of or exposure to a violative product may cause temporary or medically reversible adverse health consequences.The capsules were manufactured by Cadila Healthcare and distributed in the US by Zydus Pharmaceuticals USA Inc. Comments from the company could not be obtained immediately.Earlier, Zydus Pharmaceuticals USA Inc had initiated a voluntary recall for 58,920 bottles of benzonatate capsules on November 26 for failing to meet specifications.Headquartered in Ahmedabad, Zydus Cadila group has global operations in four continents spread across USA, Europe, Japan, Brazil, South Africa and 25 other emerging markets.The group\'s operations range from active pharmaceutical ingredients (API) to formulations, animal health products and \'cosmeceuticals\'. Cadila Healthcare shares closed at Rs 1,652.45 apiece on the BSE, up 0.13 per cent from their previous close.']"
