,Company,Source,Category,Date,Author,Title,Tags,Subtitle,Content
29961,AUROBINDO PHARMA,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2013-05-04 14:08:00,['PTI'],['Aurobindo Pharma gets USFDA nod for two drugs'],"['Aurobindo Pharma', 'US Food & Drug Administration', 'Boehringer Ingelheim Pharmaceuticals']",['Aurobindo Pharma today said it has received final approvals from US health regulator to sell generic versions of two separate drugs.'],"['NEW DELHI:Aurobindo Pharmatoday said it has received final approvals from US health regulator to sell generic versions of two separate drugs used for treatment of enlarged prostate and bacterial infections in infants.The company said the US Food & Drug Administration (USFDA) has granted it approval to manufacture and market Tamsulosin Hydrochloride Capsules of strength 0.4mg.The Tamsulosin Hydrochloride Capsules are generic equivalent ofBoehringer Ingelheim Pharmaceuticals\' Flomax Capsules, 0.4mg, the company said in a statement.It is indicated for the treatment of symptoms of an enlarged prostate in men. The market size of the product is estimated to be USD244 Million for the twelve months ending September 2012 according to IMS, it added.The other approval is for Clindamycin Palmitate Hydrochloride for oral solution of strength 75mg (base)/5ml. It is the generic equivalent of Pharmacia & Upjohn\'s patented Cleocin pediatric oral solution and is indicated for indicated in the treatment of serious infections caused by susceptible anaerobic bacteria in infants, the company said.The market size of the product is estimated to be USD57 million for the twelve months ending September 2012 according to IMS, it added.""The products will be launched soon,"" the company said, adding it how has a total of 190 abbreviated new drug approvals from USFDA.']"
32241,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-05-13 08:48:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target of Rs 206: Ashwani Gujral'],"['Fund manager', 'Aurobindo Pharma Ltd', 'Ashwani Gujral']",[],"[""In a chat with ET Now,Ashwani        Gujral,Fund Manager, ashwanigujral.com, shares his views onAurobindo        PharmaLtd.ET Now: What is your call onAurobindo Pharma Ltd?Ashwani Gujral: Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 206 and a stop loss of Rs 186.""]"
34637,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-05-22 10:31:00,['ET Now'],['Sell Aurobindo Pharma with a target of Rs 171: Sandeep Wagle'],"['Aurobindo Pharma Ltd', 'Sandeep Wagle', 'APTART Technical Advisory Services']",[],"[""In a chat with ET Now,Sandeep Wagle, founder & MD,APTART Technical Advisory Servicesshares his views on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Sandeep Wagle:Aurobindo Pharma Ltdis a 'SELL' call with a target of Rs 171 and a stop loss of Rs 185.50.""]"
34988,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-05-23 11:02:00,['ET Now'],['Sell Auro Pharma with a target of Rs 168: Ashwani Gujral'],"['Fund manager', 'markets', 'stocks', 'Ashwani Gujral', 'Auro Pharma']",[],"[""In a chat with ET Now,Ashwani Gujral,Fund Manager, Ashwanigujral.com, gives his overview onAuro Pharma.ET Now: What is your call on Auro Pharma?Ashwani Gujral: Auro Pharma is a 'SELL' call with a target of Rs 168 and a stop loss of Rs 181.""]"
35578,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-05-27 11:43:00,['ET Now'],['Buy Aurobindo Pharma with a target of Rs 185: Prakash Gaba'],"['Aurobindo Pharma Ltd.', 'et now', 'prakash gaba', 'prakashgaba.com', 'CFT']",[],"['In a chat withET Now,Prakash Gaba,CFT,prakashgaba.com, shares his views on Aurobindo Pharma Ltd.ET Now: What is your call on Aurobindo Pharma?Prakash Gaba:Buy Aurobindo Pharma with a price target of Rs 185 and keep a stop below Rs 171.']"
37895,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-04 10:59:00,['ET Now'],['Buy Aurobindo Pharma with a target of Rs 190: Ashwani Gujral'],"['Aurobindo Pharma Ltd.', 'et now', 'Fund manager', 'Ashwani Gujral', 'ashwanigujral.com']",[],"['In a chat withET Now,Ashwani Gujral,Fund Manager,ashwanigujral.com, shares his views on Aurobindo Pharma Ltd.ET Now: What is your call on Aurobindo Pharma?Ashwani Gujral:Buy Aurobindo Pharma with a stop loss of Rs 178 and look for a price target of Rs 190.']"
38191,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'News']",2013-06-05 05:18:00,['ET Bureau'],"['Brokers?picks: SAIL, Aurobindo Pharma']","['Aurobindo Pharma', 'stocks', 'SAIL']",[],"['JPM Maintains Overweight on SAILTarget:Rs 105Current price: Rs 56.95Brokerage has cut EPS estimates by 20% & 3% for FY14 & FY15Steel major expects an EBITDA/T uplift of $100/T, though no timeframe is givenBuild in lower volume growth for FY14 against company targetAt 0.5x P/B, the scrip is among the cheaper steelstocksavailable globallyCiti puts buy on Aurobindo PharmaTarget:Rs 260Current price:Rs 185.35Aurobindo is well placed to leverage backend infra & product basketStrong revenue growth, and improving productmix will drive growthSetbacks related to US import alert, & USFDA warning letter, CBI raids may weigh on valuationsCiti believe valuations are reasonably attractive']"
38242,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-05 09:39:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target price of Rs 193: Prakash Gaba'],"['markets', 'stocks', 'Aurobindo Pharma Ltd', 'prakash gaba']",[],"[""In a chat with ET Now,Prakash Gaba, CFT, prakashgaba.com, shares his views onAurobindo Pharma Ltd.ET Now: What is your view on Aurobindo Pharma Ltd?Prakash Gaba: Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 193 and a stop loss of Rs 184.""]"
38283,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-05 12:52:00,['ET Now'],['Buy Aurobindo Pharma with a target price of Rs 194: Prakash Gaba'],"['markets', 'stocks', 'Aurobindo Pharma', 'prakash gaba']",[],"[""In a chat with ET Now,Prakash Gaba, CFT, prakashgaba.com, shares his views onAurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Prakash Gaba: Aurobindo Pharma is a 'BUY' call with a target of Rs 194 and a stop loss of Rs 183.""]"
39469,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-10 11:28:00,['ET Now'],['Sell Aurobindo Pharma with a stop loss of Rs 186: Sandeep Wagle'],"['Aurobindo Pharma Ltd.', 'et now', 'Sandeep Wagle', 'APTART Technical Advisory Service']",[],"['In a chat withET Now,Sandeep Wagle, Founder & MD,APTART Technical Advisory Service, shares his views on Aurobindo Pharma Ltd.ET Now: What is your call on Aurobindo Pharma?Sandeep Wagle:Sell Aurobindo Pharma with a stop loss of Rs 186 and look for a price target of Rs 177.']"
39527,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-10 15:05:00,['ET Now'],['Sell Aurobindo Pharma with a stop loss of Rs 182: Sandeep Wagle'],"['Aurobindo Pharma Ltd.', 'et now', 'Sandeep Wagle', 'APTART Technical Advisory Service']",[],"['In a chat withET Now,Sandeep Wagle, Founder & MD,APTART Technical Advisory Service, shares his views on Aurobindo Pharma Ltd.ET Now: What is your call on Aurobindo Pharma?Sandeep Wagle:Sell Aurobindo Pharma with a stop loss of Rs 182 and look for a price target of Rs 170.']"
39767,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-11 09:25:00,['ET Now'],['Sell Aurobindo Pharma Ltd with a target of Rs 166: Sandeep Wagle'],"['Sandeep Wagle', 'Aurobindo Pharma Ltd']",[],"[""In a chat with ET Now,Sandeep Wagle, Founder & MD, APTART Technical Advisory Service, shares his views onAurobindo Pharma Ltd.ET Now: What is your call on Aurobindo Pharma Ltd?Sandeep Wagle: Aurobindo Pharma Ltd is a 'SELL' call with a target of Rs 166 and a stop loss of Rs 180.""]"
40368,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-13 14:24:00,['ET Now'],['Sell Aurobindo Pharma with a target of Rs 160: CK Narayan'],[],[],"['In a chat withET Now, CK Narayan, Growth Avenues Asset Advisors shares his views on Aurobindo PharmaET Now: What is your view on Aurobindo Pharma?CK Narayan:Sell Aurobindo Pharma with a target of Rs 160 and stop loss of Rs 170.']"
40602,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-14 09:17:00,['ET Now'],['Sell Aurobindo Pharma with a stop loss of Rs 172.50: Mitesh Thacker'],"['Aurobindo Pharma Ltd.', 'et now', 'Technical Analyst', 'Mitesh Thacker', 'miteshthacker.com']",[],"[""In a chat withET Now,Mitesh Thacker,Technical Analyst,miteshthacker.com, shares his views on Aurobindo Pharma Ltd.ET Now: What is your call on Aurobindo Pharma?Mitesh Thacker:Aurobindo Pharma Ltd is a 'sell' call with a target of Rs 160 and a stop loss of Rs 172.50.""]"
41383,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-18 09:25:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target price of Rs 187: Sandeep Wagle'],"['markets', 'stocks', 'Sandeep Wagle', 'Aurobindo Pharma Ltd']",[],"[""In a chat with ET,Sandeep Wagle, Founder & MD, APTART Technical Advisory Service, shares his views onAurobindo Pharma Ltd.ET Now: What is your view on Aurobindo Pharma Ltd?Sandeep Wagle: Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 187 and a stop loss of Rs 177.""]"
41389,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-18 09:45:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target price of Rs 185: Kunal Bothra'],"['markets', 'stocks', 'Aurobindo Pharma Ltd', 'Kunal Bothra']",[],"[""In a chat with ET,Kunal Bothra, Manager - Retail Advisory, Sr. Technical Analyst at LKP, shares his views onAurobindo Pharma Ltd.ET Now: What is your view on Aurobindo Pharma Ltd?Kunal Bothra: Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 185 and a stop loss of Rs 178.50.""]"
43349,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-06-25 09:06:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target of Rs 180: Mitesh Thacker'],[],[],"['In a chat with ET Now, Mitesh Thacker of miteshthacker.com shares his view on Aurobindo Pharma LtdET Now: What is your view on Aurobindo Pharma Ltd?Mitesh Thacker: Aurobindo Pharma Ltd is a buy call with a target of Rs 180 and a stop loss of Rs 168.']"
44382,AUROBINDO PHARMA,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2013-06-28 13:17:00,['PTI'],['Aurobindo Pharma gets USFDA nod for HIV infection tablets'],"['Aurobindo Pharma', 'US Food & Drug Administration', 'AIDS Relief (PEPFAR) Aurobindo Pharma', 'BSE', 'Aurolife Pharma LLC']","[""This NDA was reviewed under the President's Emergency Plan for AIDS Relief (PEPFAR), Aurobindo Pharma said.""]","['NEW DELHI: Drug firmAurobindo Pharmatoday said it has received tentative approval from the US health regulator to manufacture and market efavirenz, lamivudine and tenofovir disoproxil fumarate tablets used for treating a type of HIV infection.The company has received the tentative approval from the US Food & Drug Administration (USFDA) to manufacture and market these combination tablets in strengths of 600mg/300mg/ 300mg, a statement by Aurobindo Pharma said.The new drug application (NDA) provides for the use of tablets alone or in combination with other antiretrovirals for the treatment of HIV-1 infection in adults and adolescents aged more than 16 years of age and weighing at least 40 kg, it added.This NDA was reviewed under the President\'s Emergency Plan for AIDS Relief (PEPFAR), Aurobindo Pharma said.""The estimated ARV access market (Emerging Markets) for the product was USD 120 million last year and is expected to record strong growth in the coming year,"" it added.Aurobindo now has a total of 191 abbreviated new drug application (ANDA) approvals (163 final approvals including 4 fromAurolife Pharma LLCand 28 tentative approvals) from USFDA.Shares of Aurobindo Pharma were today trading at Rs 178.50 per scrip onBSE, up 1.02 per cent from its previous close.']"
44791,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-07-01 09:08:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target price of Rs 190: Mitesh Thacker'],"['markets', 'stocks', 'Aurobindo Pharma Ltd', 'Mitesh Thacker']",[],"[""In a chat with ET Now,Mitesh Thackerof miteshthacker.com, shares his views onAurobindo Pharma Ltd.ET Now: What is your view on Aurobindo Pharma Ltd?Mitesh Thacker: Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 190 and a stop loss of Rs 179.""]"
45181,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2013-07-02 09:25:00,['ET Now'],['Buy Aurobindo Pharma Ltd with target price of Rs 195: Ashwani Gujral'],"['et now', 'Fund manager', 'Aurobindo Pharma Ltd', 'Ashwani Gujral', 'ashwanigujral.com']",[],"['In a chat withET Now,Ashwani        Gujral,Fund Manager,Ashwanigujral.com, shares his views onAurobindo        PharmaLtd.Aurobindo Pharma Ltdat a stop of Rs 180What is your call on Aurobindo Pharma Ltd?Buy Aurobindo Pharma Ltd at a stop loss of Rs 180 and target Rs 195.']"
45246,AUROBINDO PHARMA,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2013-07-02 13:02:00,['PTI'],['Aurobindo Pharma gets USFDA final nod for migraine tablets'],"['Aurobindo Pharma', 'US Food & Drug Administration', 'BSE', 'Merck & Co', 'Merck & Co Inc']",['Aurobindo Pharma today said it has received final approval from the US health regulator to manufacture and market Rizatriptan Benzoate orally disintegrating tablets used for treating migraine.'],"['NEW DELHI:Aurobindo Pharmatoday said it has received final approval from the US health regulator to manufacture and market Rizatriptan Benzoate orally disintegrating tablets used for treating migraine.The product is ready for launch in the American market, it added.The company has received final approvals from the US Food & Drug Administration (USFDA) for its abbreviated new drug application (ANDA) for Rizatriptan Benzoate orally disintegrating tablets in the strengths of 5mg and 10mg, Aurobindo Pharma said in a statement.Products are the generic equivalent of Merck & Co Inc\'s Maxalt-MLT orally disintegrating tablets in the same strengths and indicated for the acute treatment of migraine in adults and in paediatric patients aged 6-17 years, it added.""The annual sale of the product is approximately USD 271 million for 12 months ending April 2013 as per IMS,"" Aurobindo Pharma said.The product has been approved out of the company\'s formulations facility in Hyderabad, it added.The company has a total of 192 ANDA approvals (164 final approvals, including 4 from Aurolife Pharma LLC and 28 tentative approvals) from USFDA.Shares of Aurobindo Pharma were today trading at Rs 187.25 apiece on theBSEin afternoon trade, up 0.19 per cent from their previous close.']"
